adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
3155,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2016-08-15,,0.0,Cabbage - Retail (10 KG),1865,Herson,27.799999999999997,15,10.0,1865_181_15_5,5,10 KG,1471219200.0,2016
3155,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2016-09-15,,0.0,Cabbage - Retail (10 KG),1865,Herson,32.633,15,10.0,1865_181_15_5,5,10 KG,1473897600.0,2016
3160,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2016-10-15,,0.0,Cabbage - Retail (10 KG),1871,Lviv,37.567,15,10.0,1871_181_15_5,5,10 KG,1476489600.0,2016
3156,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2016-11-15,,0.0,Cabbage - Retail (10 KG),1866,Khmelnytsky,35.967,15,10.0,1866_181_15_5,5,10 KG,1479168000.0,2016
3169,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2016-12-15,,0.0,Cabbage - Retail (10 KG),1879,Volyn,36.633,15,10.0,1879_181_15_5,5,10 KG,1481760000.0,2016
0,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-01-15,,0.0,Cabbage - Retail (10 KG),1295,National Average,40.300000000000004,15,10.0,1295_181_15_5,5,10 KG,1484438400.0,2017
3149,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-02-15,,0.0,Cabbage - Retail (10 KG),1859,Chernihiv,41.900000000000006,15,10.0,1859_181_15_5,5,10 KG,1487116800.0,2017
0,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-03-15,,0.0,Cabbage - Retail (10 KG),1295,National Average,40.632999999999996,15,10.0,1295_181_15_5,5,10 KG,1489536000.0,2017
0,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-04-15,,0.0,Cabbage - Retail (10 KG),1295,National Average,60.266999999999996,15,10.0,1295_181_15_5,5,10 KG,1492214400.0,2017
3150,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-05-15,,0.0,Cabbage - Retail (10 KG),1860,Chernivtsi,100.93299999999999,15,10.0,1860_181_15_5,5,10 KG,1494806400.0,2017
0,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-06-15,,0.0,Cabbage - Retail (10 KG),1295,National Average,155.9,15,10.0,1295_181_15_5,5,10 KG,1497484800.0,2017
3168,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-07-15,,0.0,Cabbage - Retail (10 KG),1878,Vinnitsa,124.96700000000001,15,10.0,1878_181_15_5,5,10 KG,1500076800.0,2017
3151,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-09-15,,0.0,Cabbage - Retail (10 KG),1861,Dnipropetrovsk,54.699999999999996,15,10.0,1861_181_15_5,5,10 KG,1505433600.0,2017
3150,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-10-15,,0.0,Cabbage - Retail (10 KG),1860,Chernivtsi,46.0,15,10.0,1860_181_15_5,5,10 KG,1508025600.0,2017
3151,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-11-15,,0.0,Cabbage - Retail (10 KG),1861,Dnipropetrovsk,39.7,15,10.0,1861_181_15_5,5,10 KG,1510704000.0,2017
3151,,vegetables and fruits,4,181,Cabbage - Retail,Cabbage,Ukraine,UAH,2017-12-15,,0.0,Cabbage - Retail (10 KG),1861,Dnipropetrovsk,42.43299999999999,15,10.0,1861_181_15_5,5,10 KG,1513296000.0,2017
3149,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-03-15,,0.0,Carrots - Retail (10 KG),1859,Chernihiv,36.133,15,10.0,1859_166_15_5,5,10 KG,1394841600.0,2014
3159,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-04-15,,0.0,Carrots - Retail (10 KG),1884,Kiev,50.867000000000004,15,10.0,1884_166_15_5,5,10 KG,1397520000.0,2014
3150,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-05-15,,0.0,Carrots - Retail (10 KG),1860,Chernivtsi,61.967,15,10.0,1860_166_15_5,5,10 KG,1400112000.0,2014
3172,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-06-15,,0.0,Carrots - Retail (10 KG),1882,Zhytomyr,80.833,15,10.0,1882_166_15_5,5,10 KG,1402790400.0,2014
0,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-07-15,,0.0,Carrots - Retail (10 KG),1295,National Average,43.833,15,10.0,1295_166_15_5,5,10 KG,1405382400.0,2014
0,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-08-15,,0.0,Carrots - Retail (10 KG),1295,National Average,26.732999999999997,15,10.0,1295_166_15_5,5,10 KG,1408060800.0,2014
3159,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-09-15,,0.0,Carrots - Retail (10 KG),1884,Kiev,24.866999999999997,15,10.0,1884_166_15_5,5,10 KG,1410739200.0,2014
3167,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-10-15,,0.0,Carrots - Retail (10 KG),1877,Ternopil,23.333,15,10.0,1877_166_15_5,5,10 KG,1413331200.0,2014
3153,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-11-15,,0.0,Carrots - Retail (10 KG),1863,Ivano-Frankivsk,24.232999999999997,15,10.0,1863_166_15_5,5,10 KG,1416009600.0,2014
3172,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2014-12-15,,0.0,Carrots - Retail (10 KG),1882,Zhytomyr,27.599999999999998,15,10.0,1882_166_15_5,5,10 KG,1418601600.0,2014
3162,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-01-15,,0.0,Carrots - Retail (10 KG),1872,Mykolaiv,33.967,15,10.0,1872_166_15_5,5,10 KG,1421280000.0,2015
3170,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-02-15,,0.0,Carrots - Retail (10 KG),1880,Zakarpattya,44.400000000000006,15,10.0,1880_166_15_5,5,10 KG,1423958400.0,2015
3149,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-03-15,,0.0,Carrots - Retail (10 KG),1859,Chernihiv,58.8,15,10.0,1859_166_15_5,5,10 KG,1426377600.0,2015
3163,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-04-15,,0.0,Carrots - Retail (10 KG),1873,Odessa,89.96700000000001,15,10.0,1873_166_15_5,5,10 KG,1429056000.0,2015
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-05-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,161.29999999999998,15,10.0,1866_166_15_5,5,10 KG,1431648000.0,2015
3152,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-06-15,,0.0,Carrots - Retail (10 KG),1862,Donetska,231.233,15,10.0,1862_166_15_5,5,10 KG,1434326400.0,2015
3161,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-07-15,,0.0,Carrots - Retail (10 KG),1870,Luhanska,164.833,15,10.0,1870_166_15_5,5,10 KG,1436918400.0,2015
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-08-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,80.39999999999999,15,10.0,1866_166_15_5,5,10 KG,1439596800.0,2015
3153,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-09-15,,0.0,Carrots - Retail (10 KG),1863,Ivano-Frankivsk,77.2,15,10.0,1863_166_15_5,5,10 KG,1442275200.0,2015
3157,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-10-15,,0.0,Carrots - Retail (10 KG),1867,Kirovograd,91.30000000000001,15,10.0,1867_166_15_5,5,10 KG,1444867200.0,2015
3153,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-11-15,,0.0,Carrots - Retail (10 KG),1863,Ivano-Frankivsk,105.467,15,10.0,1863_166_15_5,5,10 KG,1447545600.0,2015
3148,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2015-12-15,,0.0,Carrots - Retail (10 KG),1858,Cherkasy,99.7,15,10.0,1858_166_15_5,5,10 KG,1450137600.0,2015
3169,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-01-15,,0.0,Carrots - Retail (10 KG),1879,Volyn,109.467,15,10.0,1879_166_15_5,5,10 KG,1452816000.0,2016
3151,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-02-15,,0.0,Carrots - Retail (10 KG),1861,Dnipropetrovsk,116.333,15,10.0,1861_166_15_5,5,10 KG,1455494400.0,2016
0,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-03-15,,0.0,Carrots - Retail (10 KG),1295,National Average,110.9,15,10.0,1295_166_15_5,5,10 KG,1458000000.0,2016
0,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-04-15,,0.0,Carrots - Retail (10 KG),1295,National Average,110.60000000000001,15,10.0,1295_166_15_5,5,10 KG,1460678400.0,2016
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-05-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,137.133,15,10.0,1866_166_15_5,5,10 KG,1463270400.0,2016
3154,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-06-15,,0.0,Carrots - Retail (10 KG),1864,Kharkivka,107.833,15,10.0,1864_166_15_5,5,10 KG,1465948800.0,2016
3167,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-07-15,,0.0,Carrots - Retail (10 KG),1877,Ternopil,59.867,15,10.0,1877_166_15_5,5,10 KG,1468540800.0,2016
0,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-08-15,,0.0,Carrots - Retail (10 KG),1295,National Average,47.400000000000006,15,10.0,1295_166_15_5,5,10 KG,1471219200.0,2016
3148,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-09-15,,0.0,Carrots - Retail (10 KG),1858,Cherkasy,41.7,15,10.0,1858_166_15_5,5,10 KG,1473897600.0,2016
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-10-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,41.632999999999996,15,10.0,1866_166_15_5,5,10 KG,1476489600.0,2016
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-11-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,38.967,15,10.0,1866_166_15_5,5,10 KG,1479168000.0,2016
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2016-12-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,39.733000000000004,15,10.0,1866_166_15_5,5,10 KG,1481760000.0,2016
3156,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-01-15,,0.0,Carrots - Retail (10 KG),1866,Khmelnytsky,43.132999999999996,15,10.0,1866_166_15_5,5,10 KG,1484438400.0,2017
3148,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-02-15,,0.0,Carrots - Retail (10 KG),1858,Cherkasy,44.0,15,10.0,1858_166_15_5,5,10 KG,1487116800.0,2017
3166,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-03-15,,0.0,Carrots - Retail (10 KG),1876,Sums,44.333,15,10.0,1876_166_15_5,5,10 KG,1489536000.0,2017
3155,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-04-15,,0.0,Carrots - Retail (10 KG),1865,Herson,63.867000000000004,15,10.0,1865_166_15_5,5,10 KG,1492214400.0,2017
3168,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-05-15,,0.0,Carrots - Retail (10 KG),1878,Vinnitsa,114.7,15,10.0,1878_166_15_5,5,10 KG,1494806400.0,2017
3149,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-06-15,,0.0,Carrots - Retail (10 KG),1859,Chernihiv,142.7,15,10.0,1859_166_15_5,5,10 KG,1497484800.0,2017
3167,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-07-15,,0.0,Carrots - Retail (10 KG),1877,Ternopil,127.8,15,10.0,1877_166_15_5,5,10 KG,1500076800.0,2017
3155,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-09-15,,0.0,Carrots - Retail (10 KG),1865,Herson,75.833,15,10.0,1865_166_15_5,5,10 KG,1505433600.0,2017
3153,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-10-15,,0.0,Carrots - Retail (10 KG),1863,Ivano-Frankivsk,68.733,15,10.0,1863_166_15_5,5,10 KG,1508025600.0,2017
3153,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-11-15,,0.0,Carrots - Retail (10 KG),1863,Ivano-Frankivsk,63.6,15,10.0,1863_166_15_5,5,10 KG,1510704000.0,2017
3153,,vegetables and fruits,4,166,Carrots - Retail,Carrots,Ukraine,UAH,2017-12-15,,0.0,Carrots - Retail (10 KG),1863,Ivano-Frankivsk,62.1,15,10.0,1863_166_15_5,5,10 KG,1513296000.0,2017
0,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-03-15,,0.0,Curd - Retail (KG),1295,National Average,49.4667,15,1.0,1295_367_15_5,5,KG,1394841600.0,2014
3158,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-04-15,,0.0,Curd - Retail (KG),1868,m. Sevastopol,51.59,15,1.0,1868_367_15_5,5,KG,1397520000.0,2014
0,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-05-15,,0.0,Curd - Retail (KG),1295,National Average,50.61,15,1.0,1295_367_15_5,5,KG,1400112000.0,2014
0,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-06-15,,0.0,Curd - Retail (KG),1295,National Average,50.9667,15,1.0,1295_367_15_5,5,KG,1402790400.0,2014
0,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-07-15,,0.0,Curd - Retail (KG),1295,National Average,51.1467,15,1.0,1295_367_15_5,5,KG,1405382400.0,2014
3170,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-08-15,,0.0,Curd - Retail (KG),1880,Zakarpattya,52.5567,15,1.0,1880_367_15_5,5,KG,1408060800.0,2014
3170,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-09-15,,0.0,Curd - Retail (KG),1880,Zakarpattya,53.17,15,1.0,1880_367_15_5,5,KG,1410739200.0,2014
3170,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-10-15,,0.0,Curd - Retail (KG),1880,Zakarpattya,53.8433,15,1.0,1880_367_15_5,5,KG,1413331200.0,2014
3170,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-11-15,,0.0,Curd - Retail (KG),1880,Zakarpattya,54.2233,15,1.0,1880_367_15_5,5,KG,1416009600.0,2014
3163,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2014-12-15,,0.0,Curd - Retail (KG),1873,Odessa,54.8567,15,1.0,1873_367_15_5,5,KG,1418601600.0,2014
3154,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-01-15,,0.0,Curd - Retail (KG),1864,Kharkivka,55.62,15,1.0,1864_367_15_5,5,KG,1421280000.0,2015
3162,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-02-15,,0.0,Curd - Retail (KG),1872,Mykolaiv,55.8567,15,1.0,1872_367_15_5,5,KG,1423958400.0,2015
3148,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-03-15,,0.0,Curd - Retail (KG),1858,Cherkasy,57.3133,15,1.0,1858_367_15_5,5,KG,1426377600.0,2015
0,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-04-15,,0.0,Curd - Retail (KG),1295,National Average,58.94,15,1.0,1295_367_15_5,5,KG,1429056000.0,2015
3154,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-05-15,,0.0,Curd - Retail (KG),1864,Kharkivka,63.09,15,1.0,1864_367_15_5,5,KG,1431648000.0,2015
3153,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-06-15,,0.0,Curd - Retail (KG),1863,Ivano-Frankivsk,63.49,15,1.0,1863_367_15_5,5,KG,1434326400.0,2015
3164,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-07-15,,0.0,Curd - Retail (KG),1874,Poltava,63.71,15,1.0,1874_367_15_5,5,KG,1436918400.0,2015
3166,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-08-15,,0.0,Curd - Retail (KG),1876,Sums,64.69,15,1.0,1876_367_15_5,5,KG,1439596800.0,2015
3170,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-09-15,,0.0,Curd - Retail (KG),1880,Zakarpattya,64.9733,15,1.0,1880_367_15_5,5,KG,1442275200.0,2015
3164,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-10-15,,0.0,Curd - Retail (KG),1874,Poltava,65.9567,15,1.0,1874_367_15_5,5,KG,1444867200.0,2015
3150,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-11-15,,0.0,Curd - Retail (KG),1860,Chernivtsi,66.48,15,1.0,1860_367_15_5,5,KG,1447545600.0,2015
3155,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2015-12-15,,0.0,Curd - Retail (KG),1865,Herson,67.1967,15,1.0,1865_367_15_5,5,KG,1450137600.0,2015
0,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-01-15,,0.0,Curd - Retail (KG),1295,National Average,68.2067,15,1.0,1295_367_15_5,5,KG,1452816000.0,2016
3159,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-02-15,,0.0,Curd - Retail (KG),1869,m. Kyiv,69.8467,15,1.0,1869_367_15_5,5,KG,1455494400.0,2016
3159,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-03-15,,0.0,Curd - Retail (KG),1884,Kiev,72.1533,15,1.0,1884_367_15_5,5,KG,1458000000.0,2016
3159,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-04-15,,0.0,Curd - Retail (KG),1869,m. Kyiv,72.2733,15,1.0,1869_367_15_5,5,KG,1460678400.0,2016
3148,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-05-15,,0.0,Curd - Retail (KG),1858,Cherkasy,72.3,15,1.0,1858_367_15_5,5,KG,1463270400.0,2016
3164,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-06-15,,0.0,Curd - Retail (KG),1874,Poltava,73.0367,15,1.0,1874_367_15_5,5,KG,1465948800.0,2016
3148,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-07-15,,0.0,Curd - Retail (KG),1858,Cherkasy,73.1033,15,1.0,1858_367_15_5,5,KG,1468540800.0,2016
3161,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-08-15,,0.0,Curd - Retail (KG),1870,Luhanska,72.35,15,1.0,1870_367_15_5,5,KG,1471219200.0,2016
3148,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-09-15,,0.0,Curd - Retail (KG),1858,Cherkasy,74.4567,15,1.0,1858_367_15_5,5,KG,1473897600.0,2016
3148,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-10-15,,0.0,Curd - Retail (KG),1858,Cherkasy,75.2467,15,1.0,1858_367_15_5,5,KG,1476489600.0,2016
3162,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-11-15,,0.0,Curd - Retail (KG),1872,Mykolaiv,77.8,15,1.0,1872_367_15_5,5,KG,1479168000.0,2016
3156,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2016-12-15,,0.0,Curd - Retail (KG),1866,Khmelnytsky,80.19,15,1.0,1866_367_15_5,5,KG,1481760000.0,2016
3153,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-01-15,,0.0,Curd - Retail (KG),1863,Ivano-Frankivsk,84.7,15,1.0,1863_367_15_5,5,KG,1484438400.0,2017
3156,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-02-15,,0.0,Curd - Retail (KG),1866,Khmelnytsky,88.4233,15,1.0,1866_367_15_5,5,KG,1487116800.0,2017
3156,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-03-15,,0.0,Curd - Retail (KG),1866,Khmelnytsky,90.95,15,1.0,1866_367_15_5,5,KG,1489536000.0,2017
3153,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-04-15,,0.0,Curd - Retail (KG),1863,Ivano-Frankivsk,92.57,15,1.0,1863_367_15_5,5,KG,1492214400.0,2017
3153,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-05-15,,0.0,Curd - Retail (KG),1863,Ivano-Frankivsk,94.65,15,1.0,1863_367_15_5,5,KG,1494806400.0,2017
3163,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-06-15,,0.0,Curd - Retail (KG),1873,Odessa,93.6333,15,1.0,1873_367_15_5,5,KG,1497484800.0,2017
3166,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-07-15,,0.0,Curd - Retail (KG),1876,Sums,94.3533,15,1.0,1876_367_15_5,5,KG,1500076800.0,2017
3162,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-09-15,,0.0,Curd - Retail (KG),1872,Mykolaiv,96.4167,15,1.0,1872_367_15_5,5,KG,1505433600.0,2017
3153,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-10-15,,0.0,Curd - Retail (KG),1863,Ivano-Frankivsk,99.69,15,1.0,1863_367_15_5,5,KG,1508025600.0,2017
3160,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-11-15,,0.0,Curd - Retail (KG),1871,Lviv,100.35,15,1.0,1871_367_15_5,5,KG,1510704000.0,2017
3167,,milk and dairy,3,367,Curd - Retail,Curd,Ukraine,UAH,2017-12-15,,0.0,Curd - Retail (KG),1877,Ternopil,100.9433,15,1.0,1877_367_15_5,5,KG,1513296000.0,2017
3156,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-03-15,,0.0,Eggs - Retail (10 pcs),1866,Khmelnytsky,9.4267,15,1.0,1866_92_15_81,81,10 pcs,1394841600.0,2014
3152,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-04-15,,0.0,Eggs - Retail (10 pcs),1862,Donetska,7.8567,15,1.0,1862_92_15_81,81,10 pcs,1397520000.0,2014
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-05-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,7.3967,15,1.0,1295_92_15_81,81,10 pcs,1400112000.0,2014
3172,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-06-15,,0.0,Eggs - Retail (10 pcs),1882,Zhytomyr,6.8067,15,1.0,1882_92_15_81,81,10 pcs,1402790400.0,2014
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-07-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,8.9267,15,1.0,1295_92_15_81,81,10 pcs,1405382400.0,2014
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-08-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,10.1067,15,1.0,1295_92_15_81,81,10 pcs,1408060800.0,2014
3172,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-09-15,,0.0,Eggs - Retail (10 pcs),1882,Zhytomyr,11.6933,15,1.0,1882_92_15_81,81,10 pcs,1410739200.0,2014
3157,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-10-15,,0.0,Eggs - Retail (10 pcs),1867,Kirovograd,13.1433,15,1.0,1867_92_15_81,81,10 pcs,1413331200.0,2014
3168,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-11-15,,0.0,Eggs - Retail (10 pcs),1878,Vinnitsa,13.3833,15,1.0,1878_92_15_81,81,10 pcs,1416009600.0,2014
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2014-12-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,14.3767,15,1.0,1295_92_15_81,81,10 pcs,1418601600.0,2014
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-01-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,14.4867,15,1.0,1295_92_15_81,81,10 pcs,1421280000.0,2015
3165,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-02-15,,0.0,Eggs - Retail (10 pcs),1875,Rivne,13.8,15,1.0,1875_92_15_81,81,10 pcs,1423958400.0,2015
3161,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-03-15,,0.0,Eggs - Retail (10 pcs),1870,Luhanska,13.65,15,1.0,1870_92_15_81,81,10 pcs,1426377600.0,2015
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-04-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,12.5233,15,1.0,1295_92_15_81,81,10 pcs,1429056000.0,2015
3151,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-05-15,,0.0,Eggs - Retail (10 pcs),1861,Dnipropetrovsk,14.96,15,1.0,1861_92_15_81,81,10 pcs,1431648000.0,2015
0,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-06-15,,0.0,Eggs - Retail (10 pcs),1295,National Average,14.7433,15,1.0,1295_92_15_81,81,10 pcs,1434326400.0,2015
3155,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-07-15,,0.0,Eggs - Retail (10 pcs),1865,Herson,13.3933,15,1.0,1865_92_15_81,81,10 pcs,1436918400.0,2015
3149,,"meat, fish and eggs",2,92,Eggs - Retail,Eggs,Ukraine,UAH,2015-08-15,,0.0,Eggs - Retail (10 pcs),1859,Chernihiv,14.57,15,1.0,1859_92_15_81,81,10 pcs,1439596800.0,2015
